X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.8637867,-0.384129643,0.0800561458,0.00146953668,41.7218208,3.62776942e-09,371.513672,0.52764529,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953668,0.0016639319,-0.00019439519828361998,0.00019439519828361998,13.228332493976039
-7.92206192,-0.354844391,0.225868836,0.0014695368,37.9885178,3.62776986e-09,371.513123,0.526611209,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695368,0.0016639319,-0.0001943950782836198,0.0001943950782836198,13.228323247933401
-3.25733781,4.42974663,11.2787075,0.00173114019,-213.438354,4.27357616e-09,371.800903,0.333194554,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00173114019,0.0016703475,6.0792663330497786e-05,6.0792663330497786e-05,3.5117123180752134
-3.29226494,4.38063145,11.2449188,0.00172489008,-212.417618,4.25814717e-09,371.796722,0.365388572,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00172489008,0.0016662517,5.863839359833488e-05,5.863839359833488e-05,3.399543787992533
-7.6714673,-0.32086435,0.691873252,0.0014695375,38.8242378,3.62777142e-09,371.514221,0.545279145,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695375,0.0016639319,-0.00019439437828361978,0.00019439437828361978,13.228269312714854
-7.7165947,-0.360938191,0.725283802,0.0014695375,37.2021599,3.62777097e-09,371.513397,0.50057137,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695375,0.0016639319,-0.00019439437828361978,0.00019439437828361978,13.228269312714854
-7.71741962,-0.361168712,0.668532968,0.00146953738,37.4418297,3.62777053e-09,371.513336,0.501135111,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953738,0.0016639319,-0.00019439449828361995,0.00019439449828361995,13.228278558748684
-7.67833328,-0.333654284,1.11512756,0.00146953808,29.7901096,3.62777253e-09,371.511963,0.460949808,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953808,0.0016639319,-0.00019439379828361993,0.00019439379828361993,13.228224623572714
-7.66039658,-0.3134332,1.16019106,0.0014695382,28.8649902,3.62777342e-09,371.511871,0.469089776,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695382,0.0016639319,-0.00019439367828361998,0.00019439367828361998,13.228215377547711
-7.71011353,-0.359127074,1.17113328,0.0014695382,30.1965065,3.62777253e-09,371.512024,0.465592593,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695382,0.0016639319,-0.00019439367828361998,0.00019439367828361998,13.228215377547711
-7.86505985,-0.383349538,0.135603338,0.0014695368,40.7377052,3.62776942e-09,371.513306,0.529315352,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695368,0.0016639319,-0.0001943950782836198,0.0001943950782836198,13.228323247933401
