X,Y,Z
-20.0734119,12.6049995,-6.3017478
-20.0734119,12.6049995,-6.36563206
-20.1373196,12.6049995,-6.36563206
-17.5797348,12.271101,-7.00469446
-17.5797348,12.271101,-7.0685792
-17.5127354,12.271101,-7.0685792
-17.354372,12.3274698,-4.57648659
-17.354372,12.3913698,-4.57648659
-17.354372,12.3913698,-4.49365044
-18.7954197,12.2416391,-10.0718555
-18.7315235,12.2416391,-10.0718555
-18.7315235,12.2416391,-10.0079441
-19.306612,12.2416391,-4.49365044
-19.3705196,12.2416391,-4.49365044
-19.3705196,12.2416391,-4.57648659
-17.3896351,12.2416391,-4.76819468
-17.354372,12.2416391,-4.76819468
-17.354372,12.2416391,-4.70430994
-17.7422104,12.2502956,-6.36563253
-17.7422104,12.2502956,-6.42954397
-17.7104721,12.2576952,-6.42954397
-18.7954197,12.6049995,-6.62127876
-18.7954197,12.6049995,-6.55736732
-18.7315235,12.6049995,-6.55736732
-19.1807346,12.5761013,-5.98227119
-19.1807346,12.5761013,-5.91835976
-19.1137352,12.5761013,-5.91835976
-19.3817348,12.5761013,-5.34326315
-19.3817348,12.5761013,-5.27937889
-19.3064861,12.5821657,-5.27937889
-17.9647236,12.2416391,-5.72667885
-17.9647236,12.2416391,-5.79056358
-17.9008274,12.2416391,-5.79056358
-18.919735,12.271101,-9.43284798
-18.919735,12.271101,-9.36896324
-18.9876461,12.2619915,-9.36896324
-19.5622196,12.6049995,-4.70430994
-19.5622196,12.6049995,-4.6403985
-19.4983234,12.6049995,-4.6403985
-20.0095158,12.4552689,-10.346241
-19.9456196,12.4552689,-10.346241
-19.9456196,12.3913698,-10.346241
-18.9894543,12.5881329,-5.98227119
-18.9894543,12.5881329,-5.91835976
-18.9232349,12.6049995,-5.91835976
-18.156435,12.2416391,-5.08767128
-18.156435,12.2416391,-5.15158319
-18.0925274,12.2416391,-5.15158319
-18.6037312,12.2416391,-10.0718555
-18.539835,12.2416391,-10.0718555
-18.539835,12.2416391,-10.0079441
-17.6121159,12.5962973,-7.19637537
-17.6121159,12.5962973,-7.13246393
-17.5174274,12.6049995,-7.13246346
-19.112957,12.2583036,-8.79389477
-19.112957,12.2583036,-8.72998333
-19.1788197,12.2416391,-8.72998333
-19.1807346,12.5761013,-5.34326315
-19.1807346,12.5761013,-5.27937889
-19.1137352,12.5761013,-5.27937889
-18.7315483,12.2647648,-9.43284798
-18.7315483,12.2647648,-9.36896324
-18.7857361,12.271101,-9.36896324
-19.3705196,12.6049995,-4.70430994
-19.3705196,12.6049995,-4.6403985
-19.306612,12.6049995,-4.6403985
-19.7542362,12.271101,-9.75235176
-19.7542362,12.271101,-9.8162632
-19.6921558,12.2585497,-9.8162632
-18.4120426,12.2416391,-10.0718555
