X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.68949747,1.55909276,-1.19351232,0.0126894051,-9.91598892,3.16832782e-09,382.003906,0.180671215,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.65735626,1.47985661,-1.16250646,0.0126894042,-9.84292698,3.1683276e-09,382.003448,0.197593376,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.65403461,1.4270376,-1.15661633,0.0126894042,-9.49836826,3.16832716e-09,382.003326,0.216453597,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.65757465,1.53325415,-1.16454792,0.0126894051,-9.86179829,3.1683276e-09,382.003693,0.189388856,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.65275717,1.58105505,-1.16054583,0.0126894051,-10.0686388,3.16832782e-09,382.003906,0.172992349,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.63449144,1.49796414,-1.12967002,0.0126894042,-10.1368904,3.1683276e-09,382.003448,0.199434459,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.63021612,1.55227399,-1.12416768,0.0126894042,-10.3473711,3.1683276e-09,382.003571,0.180451483,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.79483938,2.31837273,-1.22635496,0.0126894088,-15.735301,3.16832849e-09,382.004791,0.222683027,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.65271139,1.37402928,-1.1529181,0.0126894042,-8.28680706,3.16832716e-09,382.003571,0.210290849,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.63756132,1.45326531,-1.13304377,0.0126894042,-9.96043301,3.16832716e-09,382.003204,0.187690869,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.8388319,2.31198454,-1.21436512,0.012689407,-15.4463406,3.16832827e-09,382.004364,0.211553082,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.89641666,2.32225204,-1.174968,0.012689407,-15.5684376,3.16832782e-09,382.003845,0.193581566,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.22987413,2.61890435,-1.05944073,0.0126894116,-12.9537354,3.16832915e-09,382.010986,0.388278544,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.012089864,0.00059954724914465,0.00059954724914465,4.724783685773122
-7.22889996,2.62718296,-1.00653648,0.0126894116,-12.1635599,3.16832938e-09,382.011566,0.405756623,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.012089864,0.00059954724914465,0.00059954724914465,4.724783685773122
-7.28496933,2.61602306,-1.0586282,0.0126894116,-13.7130375,3.16832938e-09,382.012878,0.428260565,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.01139913,0.001290281263059712,0.001290281263059712,10.168172517613268
-7.22085953,2.97438645,-1.06101584,0.0126893884,-33.426506,3.16832338e-09,382.0,0.00632010447,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893884,0.012106459,0.0005829297435101504,0.0005829297435101504,4.593836401636285
-7.27626276,2.97363544,-1.06020737,0.0126893949,-32.7837791,3.16832471e-09,382.000092,0.0232983548,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893949,0.012106459,0.0005829362435101505,0.0005829362435101505,4.593885272371905
-7.22028017,2.96584201,-1.00582719,0.0126893939,-32.1209717,3.16832494e-09,382.000519,0.0541701019,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893939,0.012106459,0.000582935243510151,0.000582935243510151,4.593877753800457
-7.57419348,2.38175464,-1.05347228,0.0126894107,-19.0292511,3.16832871e-09,382.008514,0.322741896,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012090149,0.0005992613644368178,0.0005992613644368178,4.72253108168051
-7.58771896,2.35685301,-1.00677693,0.0126894107,-20.2509804,3.16832893e-09,382.007233,0.31638658,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
-7.5699048,2.40928841,-1.00522208,0.0126894107,-20.0472355,3.16832893e-09,382.008209,0.329603106,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012089864,0.0005995463491446501,0.0005995463491446501,4.7247769283517815
-7.5970645,2.38881707,-0.962165713,0.0126894107,-19.7787724,3.16832893e-09,382.007233,0.303687215,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
-7.63229322,2.36899853,-0.925517976,0.0126894107,-18.7714672,3.16832893e-09,382.006561,0.299748927,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
-7.61752653,2.42243028,-0.922865152,0.0126894107,-18.9833736,3.16832849e-09,382.006989,0.314415574,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
-7.67499876,2.35165429,-0.896428347,0.0126894088,-17.2618122,3.16832849e-09,382.006134,0.290109813,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012094151,0.000595257571333694,0.000595257571333694,4.690979545767209
-7.57245255,2.4468863,-0.960995615,0.0126894107,-20.3712006,3.16832915e-09,382.007751,0.337978959,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012089864,0.0005995463491446501,0.0005995463491446501,4.7247769283517815
-7.66206646,2.40562129,-0.896098554,0.0126894107,-16.9750404,3.16832849e-09,382.006561,0.271901488,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012098014,0.00059139634529419,0.00059139634529419,4.66055011717435
-7.71108055,2.38867235,-0.878867149,0.0126894088,-16.3043442,3.16832849e-09,382.00589,0.263927549,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012103296,0.0005861129149735446,0.0005861129149735446,4.618914278554533
-7.6470747,2.45904374,-0.893382847,0.0126894107,-15.7555132,3.16832849e-09,382.007446,0.303145111,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
-7.69903994,2.44292545,-0.878051281,0.0126894088,-16.3139133,3.16832849e-09,382.006104,0.25652045,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.59903145,2.47464895,-0.917391181,0.0126894107,-17.7615147,3.16832893e-09,382.007721,0.325727493,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012089864,0.0005995463491446501,0.0005995463491446501,4.7247769283517815
-7.76365709,2.37167811,-0.872923195,0.0126894088,-16.7107124,3.16832804e-09,382.004761,0.245960116,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.75081778,2.42571187,-0.873361886,0.0126894088,-17.2416306,3.16832849e-09,382.00473,0.222405419,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.73987007,2.4801774,-0.874242365,0.0126894088,-18.5411568,3.16832849e-09,382.004395,0.215053529,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.68674994,2.49725103,-0.876426518,0.0126894107,-18.0297527,3.16832849e-09,382.005493,0.246589363,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012106459,0.0005829520435101515,0.0005829520435101515,4.594004065643579
-7.80259132,2.40938663,-0.879966795,0.012689407,-16.999279,3.16832804e-09,382.00415,0.253192186,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.79046059,2.46356273,-0.88171941,0.0126894088,-17.6724396,3.16832804e-09,382.004028,0.201054111,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.81621218,2.35555053,-0.880302906,0.0126894051,-16.5523281,3.16832804e-09,382.00412,0.253168374,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.72648859,2.53418827,-0.876007259,0.0126894088,-19.8642521,3.16832849e-09,382.003876,0.193063855,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.77878714,2.51747894,-0.885623693,0.0126894079,-18.9048882,3.16832804e-09,382.003693,0.182451934,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894079,0.012106459,0.0005829492435101506,0.0005829492435101506,4.593983013692945
-7.83918619,2.44395089,-0.899829924,0.012689407,-16.2926273,3.16832804e-09,382.004059,0.223342612,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.82656813,2.4978826,-0.90401715,0.012689407,-18.0187931,3.16832782e-09,382.003571,0.182856798,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.81372166,2.55129123,-0.911831379,0.012689407,-18.9317818,3.16832782e-09,382.003326,0.169733375,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.76562881,2.57127643,-0.891868472,0.0126894079,-18.7817059,3.16832804e-09,382.003815,0.184129044,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894079,0.012106459,0.0005829492435101506,0.0005829492435101506,4.593983013692945
-7.85545969,2.5282526,-0.939086199,0.0126894051,-19.7845554,3.16832782e-09,382.002533,0.153528556,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.86911058,2.47493744,-0.931435049,0.0126894051,-18.1148186,3.16832782e-09,382.003021,0.168589666,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.84003925,2.58025908,-0.950780094,0.0126894051,-20.625391,3.1683276e-09,382.002319,0.134517208,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.79818821,2.6037662,-0.922405005,0.012689407,-20.3220901,3.16832782e-09,382.002899,0.154401928,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.012689407,0.012106459,0.0005829483435101507,0.0005829483435101507,4.593976246992558
-7.85127783,2.39324641,-0.898972929,0.0126894051,-15.6637411,3.16832782e-09,382.004181,0.257818758,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.87506485,2.56014109,-0.995316684,0.0126893995,-21.9349518,3.16832627e-09,382.001465,0.12681292,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893995,0.012106459,0.0005829408435101512,0.0005829408435101512,4.593919857785327
-7.88927078,2.50557327,-0.97514236,0.0126894014,-20.1272259,3.16832671e-09,382.001953,0.147557959,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894014,0.012106459,0.0005829427435101505,0.0005829427435101505,4.593934143057458
-7.8484025,2.61552,-1.00192177,0.0126894005,-22.5269146,3.16832627e-09,382.001373,0.0905990824,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894005,0.012106459,0.0005829418435101506,0.0005829418435101506,4.5939273763501385
-7.82070589,2.63061905,-0.964694321,0.0126894042,-21.4766293,3.16832716e-09,382.002197,0.146938756,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.88117838,2.42664981,-0.928895056,0.0126894051,-16.5223064,3.16832782e-09,382.003571,0.186876059,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.86413193,2.60226846,-1.05015337,0.0126893995,-22.2055874,3.16832582e-09,382.001434,0.100826852,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893995,0.012106459,0.0005829408435101512,0.0005829408435101512,4.593919857785327
-7.63523388,2.513942,-0.886765957,0.0126894107,-16.819437,3.16832849e-09,382.006866,0.273759693,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012096011,0.0005933996201521879,0.0005933996201521879,4.676337098187109
-7.83560705,2.6503098,-1.05076313,0.0126893977,-22.9206409,3.16832538e-09,382.001312,0.0996847227,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893977,0.012106459,0.0005829390435101514,0.0005829390435101514,4.5939063243656735
-7.90240002,2.45552373,-0.968335211,0.0126894042,-18.7691956,3.16832693e-09,382.002441,0.136800081,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.93364,2.37140799,-0.997623682,0.0126894005,-18.0588341,3.16832605e-09,382.002411,0.145746678,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894005,0.012106459,0.0005829418435101506,0.0005829418435101506,4.5939273763501385
-7.93824482,2.39231443,-1.04822314,0.0126893977,-18.5976791,3.16832582e-09,382.002106,0.137276366,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893977,0.012106459,0.0005829390435101514,0.0005829390435101514,4.5939063243656735
-7.55680513,2.50110197,-0.938932598,0.0126894116,-19.5022907,3.16832893e-09,382.007813,0.298734158,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.012088137,0.0006012748525205617,0.0006012748525205617,4.738398212831064
-7.67358828,2.55110478,-0.875196278,0.0126894107,-19.9325314,3.16832849e-09,382.004639,0.207613707,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012106459,0.0005829520435101515,0.0005829520435101515,4.594004065643579
-7.89677858,2.52417064,-1.01643503,0.0126893967,-20.8415966,3.16832538e-09,382.001556,0.131295115,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893967,0.012106459,0.0005829380435101502,0.0005829380435101502,4.59389880579753
-7.88859797,2.37253737,-0.924588025,0.0126894051,-16.0642929,3.16832782e-09,382.003662,0.197808743,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894051,0.012106459,0.0005829464435101513,0.0005829464435101513,4.593961961733034
-7.91180897,2.47841668,-1.01041484,0.0126893995,-20.2933598,3.16832605e-09,382.001678,0.104526244,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893995,0.012106459,0.0005829408435101512,0.0005829408435101512,4.593919857785327
-7.88880587,2.55211687,-1.04959095,0.0126893977,-21.7834702,3.16832538e-09,382.001373,0.103469372,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893977,0.012106459,0.0005829390435101514,0.0005829390435101514,4.5939063243656735
-7.91177988,2.40092063,-0.960880578,0.0126894042,-17.7319431,3.16832716e-09,382.002716,0.154129297,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894042,0.012106459,0.0005829455435101515,0.0005829455435101515,4.59395519502966
-7.92596197,2.4250977,-1.00766969,0.0126893995,-19.2508945,3.16832582e-09,382.002045,0.12136963,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893995,0.012106459,0.0005829408435101512,0.0005829408435101512,4.593919857785327
-7.90945721,2.50020456,-1.0490799,0.0126893967,-20.9870148,3.16832582e-09,382.001373,0.0937156752,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893967,0.012106459,0.0005829380435101502,0.0005829380435101502,4.59389880579753
-7.92597008,2.44683099,-1.04862309,0.0126893977,-20.1790257,3.16832538e-09,382.001678,0.109371908,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126893977,0.012106459,0.0005829390435101514,0.0005829390435101514,4.5939063243656735
-7.58536148,2.53155184,-0.902926445,0.0126894116,-16.4072132,3.16832893e-09,382.007904,0.29759863,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.012088137,0.0006012748525205617,0.0006012748525205617,4.738398212831064
-7.61357212,2.33448029,-1.14291596,0.0126894107,-18.7410088,3.16832849e-09,382.006866,0.283289015,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012094151,0.0005952594713336951,0.0005952594713336951,4.690993816496026
-7.7141819,2.58828545,-0.879989922,0.0126894088,-18.8055325,3.16832849e-09,382.004364,0.195281461,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894088,0.012106459,0.0005829501435101504,0.0005829501435101504,4.5939897803923735
-7.62070274,2.56724405,-0.881236851,0.0126894107,-17.9443569,3.16832893e-09,382.006317,0.256367922,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012106459,0.0005829520435101515,0.0005829520435101515,4.594004065643579
-7.56862307,2.58337903,-0.892093837,0.0126894107,-17.5614491,3.16832893e-09,382.007202,0.278902143,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012094151,0.0005952594713336951,0.0005952594713336951,4.690993816496026
-7.5368948,2.55038691,-0.922273636,0.0126894116,-17.8719692,3.16832893e-09,382.008148,0.288759649,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894116,0.012094151,0.0005952603713336949,0.0005952603713336949,4.691000576313443
-7.51722574,2.59958339,-0.905533016,0.0126894107,-16.9011173,3.16832849e-09,382.008179,0.31128031,835.5039962,37.86,1.0833,10.8,817.5265109,0.00065,140.5654154,0.2663613779,I126to113P_4.2.xlsx,34.948767331775436,0.54307759753,0.0006497888414970632,0.0126894107,0.012088137,0.0006012739525205618,0.0006012739525205618,4.738391456375337
