Node,X[m],Y[m],Z[m],predicted_CR
5816,-18.7315483,12.2647734,-5.79056358,0.009033078
5817,-19.1137352,12.5761013,-6.3017478,0.009033798
5818,-19.0507355,12.5761013,-6.23786354,0.009033734
5819,-19.0507355,12.5761013,-6.3017478,0.009033798
5820,-18.1341152,12.592494,-9.96487904,0.009033872
5821,-18.1621151,12.6469688,-10.0030622,0.009033872
5822,-18.4759388,12.6049995,-7.19637537,0.009033872
5823,-19.6232357,12.5761013,-6.94078302,0.009033872
5824,-18.350235,12.5761013,-7.57976341,0.009033872
5825,-18.350235,12.5761013,-7.51587915,0.009033872
5826,-18.2832355,12.5761013,-7.51587915,0.009033872
5827,-18.2832355,12.5761013,-7.57976341,0.009033872
5828,-18.919735,12.271101,-5.53497124,0.009033078
5829,-18.8527355,12.271101,-5.53497124,0.009033078
5830,-18.8527355,12.271101,-5.47108698,0.009033078
5831,-18.919735,12.271101,-5.47108698,0.009033078
5832,-19.3920078,12.2416391,-4.87505722,0.009033078
5833,-19.3919716,12.1996698,-4.87501955,0.009033078
5834,-19.4315147,12.1996698,-4.90501404,0.009033078
5835,-19.4315147,12.2416391,-4.90501404,0.009033078
5836,-19.3064842,12.5821743,-5.66276741,0.009033078
5837,-19.247736,12.5761013,-5.5988555,0.009033078
5838,-19.247736,12.5761013,-5.66276741,0.009033078
5839,-19.0507355,12.5761013,-5.91835976,0.009033153
5840,-17.354372,12.4552689,-7.70755959,0.009033872
5841,-19.0510273,12.3913698,-10.346241,0.009033872
5842,-18.9871311,12.3913698,-10.346241,0.009033872
5843,-20.1373196,12.5191689,-10.346241,0.009033872
5844,-20.0734119,12.5191689,-10.346241,0.009033872
5845,-20.0734119,12.4552689,-10.346241,0.009033872
5846,-20.1373196,12.4552689,-10.346241,0.009033872
5847,-19.8154697,12.5880909,-6.3017478,0.009033708
5848,-19.4892349,12.5761013,-5.02378654,0.009033078
5849,-19.4344769,12.5822353,-4.95990229,0.009033078
5850,-19.4344769,12.5822353,-5.02378654,0.009033078
5851,-18.350235,12.5761013,-7.19637537,0.009033872
5852,-18.2832355,12.5761013,-7.19637537,0.009033872
5853,-18.1349449,12.0718699,-4.8749876,0.009033078
5854,-18.1349449,12.1357698,-4.87498856,0.009033078
5855,-18.8527355,12.271101,-5.15158319,0.009033078
5856,-18.919735,12.271101,-5.15158319,0.009033078
5857,-17.9549427,12.6049995,-10.0030518,0.009033872
5858,-17.9549427,12.6469688,-10.0030518,0.009033872
5859,-17.9837646,12.5905399,-9.96309948,0.009033872
5860,-18.9232349,12.6049995,-6.3017478,0.009033798
5861,-18.8593273,12.6049995,-6.23786354,0.009033734
5862,-18.8593273,12.6049995,-6.3017478,0.009033798
5863,-19.247736,12.5761013,-5.27937889,0.009033078
5864,-19.5705547,12.1357698,-4.7643981,0.009033078
5865,-18.6676273,12.6049995,-6.55736732,0.009033872
5866,-18.539835,12.6049995,-6.94078302,0.009033872
5867,-18.539835,12.6049995,-6.87687111,0.009033872
5868,-18.4759388,12.6049995,-6.87687111,0.009033872
5869,-18.4759388,12.6049995,-6.94078302,0.009033872
5870,-17.4537582,12.2639217,-6.36563206,0.009033891
5871,-19.4344273,12.6049995,-4.6403985,0.009033078
5872,-19.1145515,12.249383,-4.89599085,0.009033078
5873,-19.051342,12.2503347,-4.89599085,0.009033078
5874,-19.0510273,12.2416391,-4.83207893,0.009033078
5875,-19.1149235,12.2416391,-4.83207893,0.009033078
5876,-17.354372,12.4552689,-7.45196772,0.009033872
5877,-17.354372,12.5191689,-7.45196772,0.009033872
5878,-17.354372,12.5191689,-7.3880558,0.009033872
5879,-17.354372,12.4552689,-7.3880558,0.009033872
5880,-20.0095158,12.6049995,-5.66276741,0.009033078
5881,-19.1137352,12.5761013,-5.66276741,0.009033078
5882,-19.0507355,12.5761013,-5.5988555,0.009033078
5883,-19.0507355,12.5761013,-5.66276741,0.009033078
5884,-18.7954197,12.3913698,-10.346241,0.009033872
5885,-18.4759388,12.2416391,-10.0079441,0.009033872
5886,-18.7315483,12.2647648,-9.75235176,0.009033872
5887,-18.678236,12.271101,-9.75235176,0.009033872
5888,-18.678236,12.271101,-9.68843937,0.009033872
5889,-19.0510273,12.2416391,-4.49365044,0.009033078
5890,-17.6458168,12.2611341,-5.72667885,0.009033116
5891,-19.3147354,12.5761013,-5.02378654,0.009033078
5892,-19.2424145,12.583046,-4.95990229,0.009033078
5893,-19.247736,12.5761013,-5.02378654,0.009033078
5894,-20.1725159,12.5191689,-9.62455559,0.009033872
5895,-18.539835,12.6049995,-6.55736732,0.009033872
5896,-18.4759388,12.6049995,-6.55736732,0.009033872
5897,-17.354372,12.5191689,-7.0685792,0.009033872
5898,-17.354372,12.4552689,-7.0685792,0.009033872
5899,-18.7315235,12.6049995,-6.3017478,0.009033798
5900,-18.7315235,12.6049995,-6.23786354,0.009033734
5901,-18.6676273,12.6049995,-6.23786354,0.009033734
5902,-18.6676273,12.6049995,-6.3017478,0.009033798
5903,-18.678236,12.271101,-9.36896324,0.009033872
5904,-18.8593273,12.6049995,-5.91835976,0.009033153
5905,-18.919735,12.271101,-9.1133709,0.009033872
5906,-18.8527355,12.271101,-9.1133709,0.009033872
5907,-18.8527355,12.271101,-9.04948616,0.009033872
5908,-17.8369198,12.2416391,-5.08767128,0.009033078
5909,-18.5442352,12.271101,-9.75235176,0.009033872
5910,-18.4772358,12.271101,-9.75235176,0.009033872
5911,-18.4772358,12.271101,-9.68843937,0.009033872
5912,-20.1725159,12.5191689,-9.36896324,0.009033872
5913,-20.1725159,12.5191689,-9.30507851,0.009033872
5914,-20.1065178,12.5149755,-9.30507851,0.009033872
5915,-20.1065178,12.5149755,-9.36896324,0.009033872
5916,-19.690012,12.3913698,-10.346241,0.009033872
5917,-19.0507355,12.5761013,-5.27937889,0.009033078
5918,-18.7315235,12.6049995,-5.91835976,0.009033153
5919,-18.6676273,12.6049995,-5.91835976,0.009033153
5920,-19.4344273,12.2416391,-9.75235176,0.009033872
5921,-18.9232349,12.6049995,-5.66276741,0.009033078
5922,-18.9232349,12.6049995,-5.5988555,0.009033078
5923,-18.8593273,12.6049995,-5.5988555,0.009033078
5924,-18.8593273,12.6049995,-5.66276741,0.009033078
5925,-18.8527355,12.271101,-8.72998333,0.009033872
5926,-19.2427158,12.6049995,-4.6403985,0.009033078
5927,-18.7315483,12.2647648,-9.1133709,0.009033872
5928,-18.678236,12.271101,-9.1133709,0.009033872
5929,-18.678236,12.271101,-9.04948616,0.009033872
5930,-19.112957,12.2583036,-8.47433662,0.009033872
5931,-19.0537357,12.271101,-8.47433662,0.009033872
5932,-19.0518169,12.2601109,-8.41042423,0.009033872
5933,-17.4535313,12.6049995,-6.49345541,0.009033872
5934,-18.2842274,12.2416391,-10.0079441,0.009033872
5935,-20.1725159,12.5191689,-8.98557568,0.009033872
5936,-19.1137352,12.5761013,-5.02378654,0.009033078
5937,-19.1137352,12.5761013,-4.95990229,0.009033078
5938,-19.0507355,12.5761013,-4.95990229,0.009033078
5939,-19.0507355,12.5761013,-5.02378654,0.009033078
5940,-17.4204388,12.5149755,-4.92680883,0.009033078
5941,-18.9232349,12.6049995,-5.27937889,0.009033078
5942,-18.8593273,12.6049995,-5.27937889,0.009033078
5943,-18.4772358,12.271101,-9.36896324,0.009033872
5944,-18.919735,12.271101,-8.47433662,0.009033872
5945,-18.8527355,12.271101,-8.47433662,0.009033872
5946,-18.8527355,12.271101,-8.41042423,0.009033872
5947,-19.306612,12.2416391,-7.83535576,0.009033872
5948,-19.2427158,12.2416391,-7.83535576,0.009033872
5949,-19.2427158,12.2416391,-7.77147102,0.009033872
5950,-19.6261158,12.2416391,-9.1133709,0.009033872
5951,-19.0537357,12.271101,-8.09094715,0.009033872
5952,-18.7315235,12.6049995,-9.88014793,0.009033872
5953,-18.6676273,12.6049995,-9.8162632,0.009033872
5954,-18.6676273,12.6049995,-9.88014793,0.009033872
5955,-18.3469486,12.258604,-9.75235176,0.009033872
5956,-18.3150311,12.2511892,-9.75235271,0.009033872
5957,-18.3150311,12.2511892,-9.68843937,0.009033872
5958,-18.3469486,12.258604,-9.68843937,0.009033872
5959,-18.4759388,12.6049995,-10.1357403,0.009033872
5960,-19.1149235,12.6049995,-4.6403985,0.009033078
5961,-19.0510273,12.6049995,-4.6403985,0.009033078
5962,-17.6438637,12.5888662,-5.85444784,0.009033149
5963,-18.0925274,12.2416391,-10.0079441,0.009033872
5964,-18.156435,12.2416391,-10.0079441,0.009033872
5965,-19.5435104,12.2416391,-4.87680435,0.009033078
5966,-19.5006275,12.2416391,-4.90644407,0.009033078
5967,-19.5006275,12.1996698,-4.9064436,0.009033078
5968,-19.5432072,12.1996698,-4.87709904,0.009033078
5969,-18.678236,12.271101,-8.72998333,0.009033872
5970,-18.5442352,12.271101,-9.1133709,0.009033872
5971,-18.4772358,12.271101,-9.1133709,0.009033872
5972,-18.4772358,12.271101,-9.04948616,0.009033872
5973,-19.3647861,12.7747688,-10.0030584,0.009033872
5974,-19.3919258,12.7747688,-9.96491814,0.009033872
5975,-19.3919258,12.7108688,-9.96491814,0.009033872
5976,-19.3647861,12.7108688,-10.0030584,0.009033872
5977,-18.3150311,12.2511892,-9.36896324,0.009033872
5978,-18.3469486,12.258604,-9.36896324,0.009033872
5979,-18.539835,12.6049995,-9.88014793,0.009033872
5980,-18.4759388,12.6049995,-9.8162632,0.009033872
5981,-18.4759388,12.6049995,-9.88014793,0.009033872
5982,-19.112957,12.2583036,-7.83535576,0.009033872
5983,-19.0537357,12.271101,-7.83535576,0.009033872
5984,-19.0537357,12.271101,-7.77147102,0.009033872
5985,-19.8172359,12.271101,-8.47433662,0.009033872
5986,-19.2427158,12.2416391,-7.45196772,0.009033872
5987,-18.6709862,12.606101,-9.49675941,0.009033872
5988,-19.4983234,12.2416391,-7.19637537,0.009033872
5989,-19.4344273,12.2416391,-7.19637537,0.009033872
5990,-19.4344273,12.2416391,-7.13246346,0.009033872
5991,-17.8407364,12.5761013,-5.21549463,0.009033078
5992,-18.7315483,12.2647648,-8.47433662,0.009033872
5993,-18.678236,12.271101,-8.47433662,0.009033872
5994,-18.678236,12.271101,-8.41042423,0.009033872
5995,-18.9232349,12.6049995,-9.24116707,0.009033872
5996,-18.8593273,12.6049995,-9.17725563,0.009033872
5997,-18.8593273,12.6049995,-9.24116707,0.009033872
5998,-18.4772358,12.271101,-8.72998333,0.009033872
5999,-18.5442352,12.271101,-8.72998333,0.009033872
6000,-18.8527355,12.271101,-8.09094715,0.009033872
6001,-18.2842274,12.6049995,-10.1357403,0.009033872
6002,-20.1725159,12.3913698,-5.08767128,0.009033078
6003,-20.1725159,12.3274698,-5.08767128,0.009033078
6004,-20.1725159,12.3913698,-5.02378654,0.009033078
6005,-20.0182362,12.271101,-7.83535576,0.009033872
6006,-20.0095158,12.5191689,-10.346241,0.009033872
6007,-19.306612,12.2416391,-7.19637537,0.009033872
6008,-19.2427158,12.2416391,-7.19637537,0.009033872
6009,-19.2427158,12.2416391,-7.13246346,0.009033872
6010,-18.7315235,12.6049995,-9.24116707,0.009033872
6011,-18.6676273,12.6049995,-9.17725563,0.009033872
6012,-18.6676273,12.6049995,-9.24116707,0.009033872
6013,-19.4344273,12.2416391,-6.81298685,0.009033872
6014,-19.4344749,12.5822334,-9.88014793,0.009033872
6015,-19.432003,12.5823164,-9.93472385,0.009033872
6016,-19.6921558,12.2585497,-6.55736732,0.009033891
6017,-19.6261158,12.2416391,-6.55736732,0.009033891
6018,-19.6261158,12.2416391,-6.49345541,0.00903385
6019,-18.8593273,12.6049995,-8.85777855,0.009033872
6020,-18.919735,12.271101,-7.83535576,0.009033872
6021,-18.8527355,12.271101,-7.83535576,0.009033872
6022,-18.8527355,12.271101,-7.77147102,0.009033872
6023,-20.1725159,12.3274698,-4.70430994,0.009033078
6024,-18.350235,12.5761013,-9.88014793,0.009033872
6025,-18.2832355,12.5761013,-9.8162632,0.009033872
6026,-18.2846088,12.5840788,-9.88014793,0.009033872
6027,-18.1325626,12.6049995,-10.111248,0.009033872
6028,-18.0953693,12.6049995,-10.1392202,0.009033872
6029,-19.1137352,12.5761013,-8.6021595,0.009033872
6030,-19.0507355,12.5761013,-8.53824806,0.009033872
6031,-19.0507355,12.5761013,-8.6021595,0.009033872
6032,-18.678236,12.271101,-8.09094715,0.009033872
6033,-18.7315483,12.2647648,-8.09094715,0.009033872
6034,-19.0537357,12.271101,-7.45196772,0.009033872
6035,-20.1725159,12.5191689,-10.1357403,0.009033872
6036,-18.4759388,12.6049995,-9.49675941,0.009033872
6037,-19.4983234,12.2416391,-6.55736732,0.009033891
6038,-19.4344273,12.2416391,-6.55736732,0.009033891
6039,-19.4344273,12.2416391,-6.49345541,0.009033891
6040,-19.6261158,12.2416391,-6.1739521,0.009033536
6041,-17.354372,12.3274698,-4.95990229,0.009033078
6042,-17.354372,12.3274698,-4.89599085,0.009033078
6043,-17.354372,12.2416391,-4.89599085,0.009033078
6044,-18.9232349,12.6049995,-8.6021595,0.009033872
6045,-18.8593273,12.6049995,-8.53824806,0.009033872
6046,-18.8593273,12.6049995,-8.6021595,0.009033872
6047,-19.0507355,12.5761013,-8.21874428,0.009033872
6048,-19.8842354,12.271101,-5.91835976,0.009033153
6049,-19.8172359,12.271101,-5.91835976,0.009033153
6050,-19.8172359,12.271101,-5.85444784,0.009033112
6051,-18.539835,12.6049995,-9.24116707,0.009033872
6052,-18.4759388,12.6049995,-9.17725563,0.009033872
6053,-18.4759388,12.6049995,-9.24116707,0.009033872
6054,-18.8527355,12.271101,-7.45196772,0.009033872
6055,-18.919735,12.271101,-7.45196772,0.009033872
6056,-19.112957,12.2583036,-7.19637537,0.009033872
6057,-19.0537357,12.271101,-7.19637537,0.009033872
6058,-19.0537357,12.271101,-7.13246346,0.009033872
6059,-19.3064842,12.5821733,-7.96315193,0.009033872
6060,-19.247736,12.5761013,-7.89924002,0.009033872
6061,-19.247736,12.5761013,-7.96315193,0.009033872
6062,-18.350235,12.5761013,-9.49675941,0.009033872
6063,-18.2832355,12.5761013,-9.49675941,0.009033872
6064,-18.6676273,12.6049995,-8.85777855,0.009033872
6065,-19.2427158,12.2416391,-6.81298685,0.009033872
6066,-19.5006428,12.7747688,-10.140645,0.009033872
6067,-17.354372,12.2416391,-4.57648659,0.009033078
6068,-19.6261158,12.3274698,-4.49365044,0.009033078
6069,-19.5622196,12.3274698,-4.49365044,0.009033078
6070,-19.5622196,12.3913698,-4.49365044,0.009033078
6071,-19.6261158,12.3913698,-4.49365044,0.009033078
6072,-19.8172359,12.271101,-5.53497124,0.009033078
6073,-20.0733891,12.2647705,-5.27937889,0.009033078
6074,-20.0182362,12.271101,-5.27937889,0.009033078
6075,-20.0182362,12.271101,-5.21549463,0.009033078
6076,-19.6921558,12.2585497,-5.91835976,0.009033153
6077,-19.6261158,12.2416391,-5.91835976,0.009033153
6078,-19.6261158,12.2416391,-5.85444784,0.009033112
6079,-19.4892349,12.5761013,-7.32417107,0.009033872
6080,-19.4344749,12.5822334,-7.26028681,0.009033872
6081,-19.4344749,12.5822334,-7.32417107,0.009033872
6082,-17.354372,12.4552689,-10.0079441,0.009033872
6083,-19.1137352,12.5761013,-7.96315193,0.009033872
6084,-19.0507355,12.5761013,-7.89924002,0.009033872
6085,-19.0507355,12.5761013,-7.96315193,0.009033872
6086,-19.0537357,12.271101,-6.81298685,0.009033872
6087,-19.112957,12.2583036,-6.81298685,0.009033872
6088,-19.247736,12.5761013,-7.57976341,0.009033872
6089,-19.306612,12.2416391,-6.55736732,0.009033872
6090,-19.2427158,12.2416391,-6.55736732,0.009033872
6091,-19.2427158,12.2416391,-6.49345541,0.009033891
6092,-18.539835,12.6049995,-8.85777855,0.009033872
6093,-18.4759388,12.6049995,-8.85777855,0.009033872
6094,-18.7315235,12.6049995,-8.6021595,0.009033872
6095,-18.6676273,12.6049995,-8.53824806,0.009033872
6096,-18.6676273,12.6049995,-8.6021595,0.009033872
6097,-19.4344273,12.2416391,-6.1739521,0.009033536
6098,-19.6905613,12.5849104,-6.68519068,0.009033891
6099,-19.6232357,12.5761013,-6.62127876,0.009033891
6100,-19.6232357,12.5761013,-6.68519068,0.009033872
6101,-17.9647236,12.3274698,-10.346241,0.009033872
6102,-17.9008274,12.3274698,-10.346241,0.009033872
6103,-17.354372,12.4552689,-9.75235176,0.009033872
6104,-17.354372,12.5191689,-9.75235176,0.009033872
6105,-17.354372,12.5191689,-9.68843937,0.009033872
6106,-17.354372,12.4552689,-9.68843937,0.009033872
6107,-20.0094757,12.2528687,-4.89599085,0.009033078
6108,-18.8593273,12.6049995,-8.21874428,0.009033872
6109,-19.8842354,12.271101,-5.27937889,0.009033078
6110,-19.8172359,12.271101,-5.27937889,0.009033078
6111,-19.8172359,12.271101,-5.21549463,0.009033078
6112,-19.4344749,12.5822334,-6.94078302,0.009033872
6113,-19.3064842,12.5821733,-7.32417107,0.009033872
6114,-19.247736,12.5761013,-7.26028681,0.009033872
6115,-19.247736,12.5761013,-7.32417107,0.009033872
6116,-19.881712,12.6049995,-6.04615545,0.0090333335
6117,-19.8154697,12.5880909,-5.98227119,0.009033239
6118,-19.8154697,12.5880909,-6.04615545,0.0090333335
6119,-18.7315235,12.6049995,-8.21874428,0.009033872
6120,-18.6676273,12.6049995,-8.21874428,0.009033872
6121,-19.4983234,12.2416391,-5.91835976,0.009033153
6122,-19.4344273,12.2416391,-5.91835976,0.009033153
6123,-19.4344273,12.2416391,-5.85444784,0.009033112
6124,-19.6232357,12.5761013,-6.3017478,0.009033742
6125,-17.354372,12.5191689,-9.36896324,0.009033872
6126,-17.354372,12.4552689,-9.36896324,0.009033872
6127,-19.2427158,12.2416391,-6.1739521,0.00903357
6128,-19.306612,12.2416391,-6.1739521,0.009033536
6129,-18.9232349,12.6049995,-7.96315193,0.009033872
6130,-18.8593273,12.6049995,-7.89924002,0.009033872
6131,-18.8593273,12.6049995,-7.96315193,0.009033872
6132,-20.0095158,12.2416391,-4.6403985,0.009033078
6133,-20.0095158,12.2416391,-4.57648659,0.009033078
6134,-20.0734119,12.2416391,-4.6403985,0.009033078
6135,-19.6261158,12.2416391,-5.53497124,0.009033078
6136,-19.4892349,12.5761013,-6.68519068,0.009033872
6137,-19.4344749,12.5822334,-6.62127876,0.009033891
6138,-19.4344749,12.5822334,-6.68519068,0.009033872
6139,-17.5127354,12.271101,-6.11004019,0.009033667
6140,-17.4537582,12.2639217,-6.11004019,0.009033667
6141,-17.4537582,12.2639217,-6.04615545,0.009033503
6142,-19.0507355,12.5761013,-7.57976341,0.009033872
6143,-20.0734119,12.6049995,-5.40717506,0.009033078
6144,-20.0095158,12.6049995,-5.34326315,0.009033078
6145,-20.0095158,12.6049995,-5.40717506,0.009033078
6146,-19.8154697,12.5880909,-5.66276741,0.009033078
6147,-18.1620979,12.0718699,-4.83685255,0.009033078
6148,-18.1607208,12.0718699,-4.76441526,0.009033078
6149,-18.1607208,12.1357698,-4.76441669,0.009033078
6150,-18.1620979,12.1357698,-4.83685255,0.009033078
6151,-19.6921558,12.2585497,-5.27937889,0.009033078
6152,-19.6261158,12.2416391,-5.27937889,0.009033078
6153,-19.6261158,12.2416391,-5.21549463,0.009033078
6154,-19.6905613,12.5849104,-6.04615545,0.0090333335
6155,-19.6232357,12.5761013,-5.98227119,0.009033239
6156,-19.6232357,12.5761013,-6.04615545,0.0090333335
6157,-17.7104721,12.2576962,-5.47108698,0.009033078
6158,-17.6458168,12.2611341,-5.47108698,0.009033078
6159,-17.6458168,12.2611341,-5.40717506,0.009033078
6160,-19.1137352,12.5761013,-7.32417107,0.009033872
6161,-19.0507355,12.5761013,-7.26028681,0.009033872
6162,-19.0507355,12.5761013,-7.32417107,0.009033872
6163,-19.4344273,12.2416391,-5.53497124,0.009033078
6164,-19.4983234,12.2416391,-5.53497124,0.009033078
6165,-20.0095158,12.6049995,-5.02378654,0.009033078
6166,-17.4537582,12.2639217,-5.72667885,0.009033116
6167,-19.8176193,12.2514591,-4.89599085,0.009033078
6168,-18.9232349,12.6049995,-7.57976341,0.009033872
6169,-18.8593273,12.6049995,-7.57976341,0.009033872
6170,-19.881712,12.6049995,-5.40717506,0.009033078
6171,-19.8154697,12.5880909,-5.34326315,0.009033078
6172,-19.8154697,12.5880909,-5.40717506,0.009033078
6173,-19.247736,12.5761013,-6.94078302,0.009033872
6174,-19.306612,12.2416391,-10.1357403,0.009033872
6175,-19.2427158,12.2416391,-10.1357403,0.009033872
6176,-19.2427158,12.2416391,-10.0718555,0.009033872
6177,-19.8178043,12.2416391,-4.57648659,0.009033078
6178,-19.881712,12.2416391,-4.6403985,0.009033078
6179,-19.8178043,12.2416391,-4.6403985,0.009033078
6180,-19.3064842,12.5821724,-6.68519068,0.009033872
6181,-19.247736,12.5761013,-6.62127876,0.009033872
6182,-19.247736,12.5761013,-6.68519068,0.009033872
6183,-17.6458168,12.2611341,-5.08767128,0.009033078
6184,-19.4344749,12.5822334,-6.3017478,0.009033798
6185,-17.9008274,12.2416391,-4.83207893,0.009033078
6186,-17.8369198,12.2416391,-4.83207893,0.009033078
6187,-17.8369198,12.2416391,-4.76819468,0.009033078
6188,-17.5127354,12.271101,-5.47108698,0.009033078
6189,-17.4537582,12.2639217,-5.47108698,0.009033078
6190,-17.4537582,12.2639217,-5.40717506,0.009033078
6191,-19.1788197,12.4552689,-10.346241,0.009033872
6192,-19.1149235,12.4552689,-10.346241,0.009033872
6193,-19.1149235,12.3913698,-10.346241,0.009033872
6194,-19.1788197,12.3913698,-10.346241,0.009033872
6195,-19.6261158,12.2416391,-4.89599085,0.009033078
6196,-19.6904087,12.2494402,-4.89599085,0.009033078
6197,-20.0095158,12.6049995,-4.70430994,0.009033078
6198,-20.0095158,12.6049995,-4.76819468,0.009033078
6199,-20.0734119,12.6049995,-4.76819468,0.009033078
6200,-18.7954197,12.2416391,-4.49365044,0.009033078
6201,-19.1137352,12.5761013,-6.94078302,0.009033872
6202,-19.0507355,12.5761013,-6.94078302,0.009033872
6203,-19.6232357,12.5761013,-5.66276741,0.009033078
6204,-19.4892349,12.5761013,-6.04615545,0.0090333335
6205,-19.4344749,12.5822334,-5.98227119,0.009033239
6206,-19.4344749,12.5822334,-6.04615545,0.0090333335
6207,-19.2427158,12.2416391,-9.75235176,0.009033872
6208,-19.4983234,12.2416391,-9.49675941,0.009033872
6209,-19.4344273,12.2416391,-9.49675941,0.009033872
6210,-19.4344273,12.2416391,-9.43284798,0.009033872
6211,-19.1149235,12.2416391,-10.1357403,0.009033872
6212,-19.0510273,12.2416391,-10.1357403,0.009033872
6213,-19.0510273,12.2416391,-10.0718555,0.009033872
6214,-19.6905537,12.5848904,-5.40717506,0.009033078
6215,-19.6232357,12.5761013,-5.34326315,0.009033078
6216,-19.6232357,12.5761013,-5.40717506,0.009033078
6217,-19.8154697,12.5880909,-5.02378654,0.009033078
6218,-17.709116,12.2416391,-4.83207893,0.009033078
6219,-17.6452198,12.2416391,-4.83207893,0.009033078
6220,-17.6452198,12.2416391,-4.76819468,0.009033078
6221,-19.3064842,12.5821724,-6.3017478,0.009033798
6222,-19.247736,12.5761013,-6.3017478,0.009033798
6223,-17.5174274,12.6049995,-6.23786354,0.009033756
6224,-17.4535313,12.6049995,-6.1739521,0.009033647
6225,-17.4535313,12.6049995,-6.23786354,0.009033756
6226,-19.4344273,12.2416391,-9.1133709,0.009033872
6227,-19.4892349,12.5761013,-5.66276741,0.009033078
6228,-19.4344749,12.5822334,-5.66276741,0.009033078
6229,-19.8178043,12.6049995,-4.70430994,0.009033078
6230,-19.8178043,12.6049995,-4.76819468,0.009033078
6231,-19.881712,12.6049995,-4.76819468,0.009033078
6232,-17.4537582,12.2639217,-5.08767128,0.009033078
6233,-19.306612,12.2416391,-9.49675941,0.009033872
6234,-19.2427158,12.2416391,-9.49675941,0.009033872
6235,-19.2427158,12.2416391,-9.43284798,0.009033872
6236,-19.6902351,12.5761013,-5.02378654,0.009033078
6237,-19.6232357,12.5761013,-5.02378654,0.009033078
6238,-17.4535313,12.6049995,-5.85444784,0.00903324
6239,-19.6921558,12.2585497,-8.85777855,0.009033872
6240,-19.6261158,12.2416391,-8.85777855,0.009033872
6241,-19.6261158,12.2416391,-8.79389477,0.009033872
6242,-18.8593273,12.2416391,-10.0718555,0.009033872
6243,-18.9232349,12.2416391,-10.1357403,0.009033872
6244,-18.8593273,12.2416391,-10.1357403,0.009033872
6245,-20.1725159,12.3913698,-7.3880558,0.009033872
6246,-20.1725159,12.3274698,-7.3880558,0.009033872
6247,-20.1725159,12.3913698,-7.32417107,0.009033872
6248,-19.5705547,12.1996698,-4.76440048,0.009033078
6249,-19.5705547,12.2416391,-4.76440048,0.009033078
6250,-19.5719643,12.2416391,-4.83682919,0.009033078
6251,-19.5719643,12.1996698,-4.83682775,0.009033078
6252,-19.0537357,12.271101,-9.75235176,0.009033872
6253,-17.7085209,12.5854769,-5.5988555,0.009033078
6254,-17.6438637,12.5888662,-5.53497124,0.009033078
6255,-17.6438637,12.5888662,-5.5988555,0.009033078
6256,-17.4535313,12.2416391,-4.76819468,0.009033078
6257,-17.5174274,12.2416391,-4.83207893,0.009033078
6258,-17.4535313,12.2416391,-4.83207893,0.009033078
6259,-19.6261158,12.2416391,-8.47433662,0.009033872
6260,-17.986414,12.1357698,-4.72639608,0.009033078
6261,-17.986414,12.0718699,-4.72639608,0.009033078
6262,-19.4983234,12.2416391,-8.85777855,0.009033872
6263,-19.4344273,12.2416391,-8.85777855,0.009033872
6264,-19.4344273,12.2416391,-8.79389477,0.009033872
6265,-17.6438637,12.5888662,-5.21549463,0.009033078
6266,-20.1725159,12.3274698,-7.00469446,0.009033872
6267,-19.112957,12.2583036,-9.49675941,0.009033872
6268,-19.0537357,12.271101,-9.49675941,0.009033872
6269,-19.0537357,12.271101,-9.43284798,0.009033872
6270,-17.5174274,12.6049995,-5.5988555,0.009033078
6271,-17.4535313,12.6049995,-5.53497124,0.009033078
6272,-17.4535313,12.6049995,-5.5988555,0.009033078
6273,-18.8527355,12.271101,-9.75235176,0.009033872
6274,-18.919735,12.271101,-9.75235176,0.009033872
6275,-19.8842354,12.271101,-8.21874428,0.009033872
6276,-19.8172359,12.271101,-8.21874428,0.009033872
6277,-19.8172359,12.271101,-8.15483189,0.009033872
6278,-19.2427158,12.2416391,-9.1133709,0.009033872
6279,-17.354372,12.3274698,-7.26028681,0.009033872
6280,-17.354372,12.3274698,-7.19637537,0.009033872
6281,-17.354372,12.2416391,-7.19637537,0.009033872
6282,-19.306612,12.6049995,-10.2635365,0.009033872
6283,-19.2427158,12.6049995,-10.1996241,0.009033872
6284,-19.2427158,12.6049995,-10.2635365,0.009033872
6285,-19.8172359,12.271101,-7.83535576,0.009033872
6286,-19.3647804,12.1996698,-4.83682394,0.009033078
6287,-19.3661728,12.1996698,-4.76442385,0.009033078
6288,-20.1725159,12.3913698,-6.74910259,0.009033891
6289,-20.1725159,12.3274698,-6.74910259,0.009033891
6290,-20.1725159,12.3274698,-6.68519068,0.009033891
6291,-20.1725159,12.3913698,-6.68519068,0.009033891
6292,-17.9006729,12.5823374,-4.95990229,0.009033078
6293,-17.8368187,12.5943108,-4.89599085,0.009033078
6294,-17.8365822,12.5833015,-4.95990229,0.009033078
6295,-19.247736,12.5761013,-9.88014793,0.009033872
6296,-19.2427158,12.2416391,-8.79389477,0.009033872
6297,-19.306612,12.2416391,-8.85777855,0.009033872
6298,-19.2427158,12.2416391,-8.85777855,0.009033872
6299,-19.6921558,12.2585497,-8.21874428,0.009033872
6300,-19.6261158,12.2416391,-8.21874428,0.009033872
6301,-19.6261158,12.2416391,-8.15483189,0.009033872
6302,-19.0537357,12.271101,-9.1133709,0.009033872
