X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.29517221,2.65907335,-1.17606831,0.0129061267,-21.1976223,3.2224392e-09,383.012817,0.487677962,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.26833582,2.77896953,-1.2365911,0.0129061257,-25.6071911,3.22243898e-09,383.008362,0.392324537,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.015989155,-0.003083028877255249,0.003083028877255249,23.88810514232298
-7.16721153,2.70251036,-0.909319043,0.0129061267,-18.4647808,3.2224392e-09,383.010895,0.463355958,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.26326036,2.68444753,-1.19795918,0.0129061267,-20.1050262,3.2224392e-09,383.012268,0.494689405,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.26509619,2.72216225,-1.22131765,0.0129061257,-24.0450268,3.22243898e-09,383.01001,0.436748117,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.01592733,-0.0030212039594619752,0.0030212039594619752,23.409069688728387
-7.26172543,2.82863402,-1.23458123,0.0129061248,-27.6769867,3.22243876e-09,383.006897,0.329793155,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061248,0.015989155,-0.003083029777255249,0.003083029777255249,23.888113781577317
-7.34078979,2.63451409,-1.15558743,0.0129061267,-23.6935883,3.2224392e-09,383.013153,0.473981231,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.23009872,2.69213343,-1.20399094,0.0129061267,-20.9408817,3.2224392e-09,383.010986,0.473774612,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.22919941,2.74189544,-1.22934532,0.0129061257,-22.5353642,3.22243898e-09,383.009857,0.414700419,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.01592733,-0.0030212039594619752,0.0030212039594619752,23.409069688728387
-7.22639275,2.85217428,-1.2291317,0.0129061257,-28.6850491,3.22243854e-09,383.006592,0.308680832,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.015989155,-0.003083028877255249,0.003083028877255249,23.88810514232298
-7.19313908,2.78245616,-0.883382976,0.0129061248,-21.1799984,3.22243876e-09,383.009827,0.439894736,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061248,0.01592733,-0.003021204859461975,0.003021204859461975,23.409078294577505
-7.19041443,2.82869196,-0.885977507,0.0129061239,-26.0006561,3.22243854e-09,383.007599,0.35610646,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061239,0.015989155,-0.003083030677255249,0.003083030677255249,23.888122420832854
-7.22792244,2.79705572,-1.23800945,0.0129061257,-27.2378407,3.22243898e-09,383.007324,0.337056756,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.015989155,-0.003083028877255249,0.003083028877255249,23.88810514232298
-7.18921566,2.91572356,-0.929456592,0.012906122,-35.9780045,3.22243809e-09,383.003967,0.228255913,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.012906122,0.015992416,-0.0030862940689115517,0.0030862940689115517,23.913411547422356
-7.16957092,2.66224527,-0.943001807,0.0129061267,-15.3001976,3.2224392e-09,383.01236,0.477984399,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-7.18772316,2.87832689,-0.903282464,0.012906122,-31.7589588,3.22243832e-09,383.005524,0.271890461,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.012906122,0.015992735,-0.00308661258123207,0.00308661258123207,23.915879463969976
-7.22476196,2.90182185,-1.20358241,0.012906122,-34.1563454,3.22243765e-09,383.004547,0.239469796,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.012906122,0.015992416,-0.0030862940689115517,0.0030862940689115517,23.913411547422356
-6.49592876,2.60108232,-1.05357409,0.0129061276,-3.82287574,3.22243943e-09,383.017578,0.631383419,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.55242968,2.60168195,-1.0692184,0.0129061276,-8.39881516,3.22243943e-09,383.017059,0.634495676,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.49618769,2.60025215,-1.07003009,0.0129061285,-7.99441004,3.22243965e-09,383.015503,0.594112515,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061285,0.01592733,-0.0030212011594619743,0.0030212011594619743,23.409042914983246
-6.54350185,2.60839319,-1.02094495,0.0129061295,-8.72069645,3.22243987e-09,383.016876,0.651513219,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.49487925,2.61366415,-1.00300491,0.0129061295,-4.23102903,3.22243987e-09,383.017944,0.656897306,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.49037027,2.73202085,-0.899068832,0.0129061276,-16.6645069,3.22243943e-09,383.015106,0.616058767,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.53928757,2.7076261,-0.907373726,0.0129061276,-14.1461763,3.22243943e-09,383.016083,0.640862465,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.49194479,2.68245482,-0.920867145,0.0129061276,-12.1078873,3.22243943e-09,383.015961,0.613807321,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.537745,2.75993919,-0.893383205,0.0129061267,-21.1449814,3.2224392e-09,383.014282,0.635402918,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-6.48891687,2.78586078,-0.893213332,0.0129061267,-24.3682575,3.2224392e-09,383.013428,0.574999273,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-6.54223442,2.6294353,-0.974350154,0.0129061276,-12.6866179,3.22243943e-09,383.015717,0.656684756,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.53639269,2.81405449,-0.895802855,0.0129061257,-30.2985287,3.22243898e-09,383.011719,0.528139889,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.01592733,-0.0030212039594619752,0.0030212039594619752,23.409069688728387
-6.54335785,2.95716286,-1.07079422,0.0129061127,-58.2327576,3.22243587e-09,383.002655,0.191185817,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061127,0.015992416,-0.0030863033689115527,0.0030863033689115527,23.913500838036363
-6.48660374,2.94769812,-1.01802266,0.0129061155,-60.9235115,3.22243632e-09,383.001862,0.146031827,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061155,0.015992416,-0.0030863005689115517,0.0030863005689115517,23.913473954827204
-6.48717308,2.95573449,-1.07160521,0.0129061136,-58.9903069,3.22243565e-09,383.002625,0.181237474,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061136,0.015992416,-0.003086302468911553,0.003086302468911553,23.91349219700358
-6.59136009,2.60765553,-1.0276351,0.0129061295,-8.11941719,3.22243987e-09,383.017334,0.66526562,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.48772001,2.83898759,-0.903854072,0.012906123,-36.8915405,3.22243832e-09,383.009796,0.441819668,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.012906123,0.01592733,-0.003021206659461975,0.003021206659461975,23.409095506279336
-6.49349689,2.64171672,-0.956632614,0.0129061295,-9.77870274,3.22243987e-09,383.016235,0.642195702,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.54091263,2.66193867,-0.936491251,0.0129061295,-13.3043528,3.22243987e-09,383.015778,0.618302047,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.53667355,2.94112897,-0.996695399,0.0129061164,-62.9327583,3.22243632e-09,383.001068,0.0994052291,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061164,0.015992416,-0.003086299668911552,0.003086299668911552,23.91346531379817
-6.57910013,2.61987615,-0.992660999,0.0129061295,-9.36841106,3.22243987e-09,383.017181,0.676605523,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.48650646,2.92387867,-0.969311237,0.0129061164,-64.6022034,3.22243632e-09,383.00058,0.0714272708,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061164,0.015992416,-0.003086299668911552,0.003086299668911552,23.91346531379817
-6.53544283,2.86496806,-0.914429426,0.0129061192,-44.6695709,3.22243743e-09,383.007111,0.344915181,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061192,0.015989155,-0.003083035377255249,0.003083035377255249,23.888167536964694
-6.60885477,2.60311651,-1.06840396,0.0129061276,-4.84847116,3.22243987e-09,383.018188,0.61097014,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.48689032,2.88649106,-0.930040717,0.0129061155,-58.1626282,3.22243654e-09,383.002686,0.167382464,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061155,0.015992416,-0.0030863005689115517,0.0030863005689115517,23.913473954827204
-6.5347743,2.90791345,-0.947547853,0.0129061155,-62.8421783,3.22243632e-09,383.000946,0.0818228275,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061155,0.015992416,-0.0030863005689115517,0.0030863005689115517,23.913473954827204
-6.64156675,2.60852098,-1.02864766,0.0129061295,-6.2087512,3.22243987e-09,383.0177,0.616618216,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.59381533,2.64564466,-0.953560352,0.0129061276,-12.1243677,3.22243943e-09,383.016388,0.633275092,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-7.19311523,2.62268901,-1.10145497,0.0129061267,-13.6914883,3.2224392e-09,383.013367,0.510685682,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-6.62232304,2.62188125,-0.990176976,0.0129061295,-7.44657135,3.22243987e-09,383.017914,0.672267914,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.66533136,2.60455227,-1.06758881,0.0129061295,-6.80342484,3.22243987e-09,383.017181,0.585352898,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.58498335,2.73133087,-0.898561835,0.0129061276,-14.8943491,3.22243943e-09,383.016022,0.618963122,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.58107042,2.68716121,-0.918053329,0.0129061295,-13.9416523,3.22243987e-09,383.015839,0.613590062,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.69787931,2.61007309,-1.02731729,0.0129061295,-5.235219,3.22243987e-09,383.017914,0.587754369,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.58531809,2.7883265,-0.891822636,0.0129061267,-24.4257298,3.2224392e-09,383.013336,0.554712057,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061267,0.01592733,-0.0030212029594619758,0.0030212029594619758,23.409060126675225
-6.72180843,2.60598803,-1.06677377,0.0129061295,-7.13534927,3.22243987e-09,383.016998,0.585449219,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.66664028,2.62144399,-0.992782474,0.0129061285,-4.67274189,3.22243965e-09,383.018372,0.604275882,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061285,0.01592733,-0.0030212011594619743,0.0030212011594619743,23.409042914983246
-6.75124073,2.61243701,-1.02246845,0.0129061295,-6.28521681,3.22243987e-09,383.017212,0.572547674,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.58419514,2.84138918,-0.902442992,0.0129061239,-35.0657539,3.22243854e-09,383.009735,0.432410866,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061239,0.01592733,-0.003021205759461975,0.003021205759461975,23.40908690042782
-6.65450525,2.64216113,-0.958810508,0.0129061276,-8.01133251,3.22243943e-09,383.017365,0.590460956,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.77828789,2.60742378,-1.0659585,0.0129061285,-9.97374916,3.22243965e-09,383.015442,0.573386192,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061285,0.01592733,-0.0030212011594619743,0.0030212011594619743,23.409042914983246
-6.58297062,2.92630196,-0.967877388,0.0129061146,-62.2644081,3.22243632e-09,383.000214,0.041657865,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061146,0.015992416,-0.0030863014689115516,0.0030863014689115516,23.913482595857445
-6.5833602,2.88897729,-0.9286744,0.0129061164,-52.1659279,3.22243632e-09,383.003693,0.203177929,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061164,0.015992416,-0.003086299668911552,0.003086299668911552,23.91346531379817
-6.71312952,2.6305995,-0.977049351,0.0129061276,-5.25123596,3.22243943e-09,383.017792,0.578232706,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.58685827,2.95162225,-1.0212189,0.0129061155,-59.2518425,3.22243632e-09,383.001465,0.125703871,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061155,0.015992416,-0.0030863005689115517,0.0030863005689115517,23.913473954827204
-6.80589962,2.61448812,-1.01920402,0.0129061295,-8.72376633,3.22243987e-09,383.015625,0.538758218,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.7713232,2.63413167,-0.972830474,0.0129061295,-5.05556059,3.22243987e-09,383.01709,0.551904619,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.63229179,2.69037294,-0.916156948,0.0129061276,-12.1339092,3.22243943e-09,383.016663,0.605350137,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.69056559,2.67217207,-0.9289518,0.0129061276,-8.55183792,3.22243943e-09,383.017059,0.571989894,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.83477163,2.60885978,-1.06514335,0.0129061276,-10.2768555,3.22243943e-09,383.014648,0.543813646,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.86136866,2.61629605,-1.01698005,0.0129061276,-10.010088,3.22243943e-09,383.014526,0.522544861,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.7393589,2.66240215,-0.937791228,0.0129061295,-7.17215872,3.22243987e-09,383.016815,0.567618847,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061295,0.01592733,-0.003021200159461975,0.003021200159461975,23.409033352934234
-6.63302946,2.75547886,-0.892894804,0.0129061276,-16.2861958,3.2224392e-09,383.015625,0.595727801,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.63307333,2.81642842,-0.894390702,0.0129061257,-27.8442745,3.22243898e-09,383.011688,0.485279918,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061257,0.01592733,-0.0030212039594619752,0.0030212039594619752,23.409069688728387
-6.68297625,2.72577739,-0.899664938,0.0129061276,-15.2632437,3.22243943e-09,383.015137,0.558952808,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
-6.63147783,2.91037321,-0.946153581,0.0129061155,-58.892868,3.22243632e-09,383.000732,0.0741348192,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061155,0.015992416,-0.0030863005689115517,0.0030863005689115517,23.913473954827204
-6.63207197,2.86742258,-0.913033664,0.0129061202,-43.2836418,3.22243743e-09,383.006226,0.302598536,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061202,0.015989155,-0.0030830343772552497,0.0030830343772552497,23.88815793778496
-6.59975433,2.95859647,-1.06998026,0.0129061127,-56.592205,3.22243587e-09,383.002319,0.171842113,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061127,0.015992416,-0.0030863033689115527,0.0030863033689115527,23.913500838036363
-6.63110399,2.94160867,-0.991235435,0.0129061164,-59.8424988,3.22243654e-09,383.000397,0.0617136098,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061164,0.015992416,-0.003086299668911552,0.003086299668911552,23.91346531379817
-6.73264456,2.70187902,-0.909702778,0.0129061276,-12.1298952,3.22243943e-09,383.01535,0.545318127,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,I126to113P_5.2.xlsx,27.54514606462309,0.5968289955888,0.0007017537132554562,0.0129061276,0.01592733,-0.003021202059461976,0.003021202059461976,23.409051520828644
