X[m],Y[m],Z[m],TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],corrosionrate(mm/year),DENSITY,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,corrosionratemm/year,CorrosionRateMmYear,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
2.19016409,6.13374424,2.17022657,-5.06431246,4.30829328e-09,375.98703,0.026103748,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.016919842,6.865094355359777,1.2278387334619707,1.2491543076928677,0.9417642244625316,0.3362739144246641,0.9487176143364939,0.3161247985332241,6.513035939011753,-0.01346938073865289,21.767282798932346,217.61483951425748,0.5478563767509,0.0920072931597,1.802421174057453,0.02576886054478766,0.0006567842699845753,0.016919842,0.017437221,-0.0005173794823961249,0.0005173794823961249,3.0578269133101044
2.14952779,6.13374424,2.1983161,-5.02062082,4.30828573e-09,375.98703,0.0112566976,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198141,6.861186617286741,1.233726898825814,1.2446458540988696,0.9437279237697267,0.33072285360597775,0.9472827433069008,0.3203988205860819,6.499483681163871,-0.013353175559982663,9.386687307939958,217.61483951425748,0.5478563767509,0.0920072931597,1.7951903802494311,0.011193812458866685,0.0006567842699845753,0.0169198141,0.01743597,-0.000516155684855843,0.000516155684855843,3.050599030076442
2.15321684,6.13374424,2.24604392,-4.97720718,4.3082875e-09,375.98703,0.0144442469,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198196,6.877781215796395,1.2331913477060232,1.2381290932688656,0.9435506694459443,0.3312282207000336,0.9451746809896359,0.32656518861651507,6.5007046665567545,-0.013237709768519469,12.044707414808858,217.61483951425748,0.5478563767509,0.0920072931597,1.7879534321157253,0.014340922538984868,0.0006567842699845753,0.0169198196,0.01743597,-0.0005161501848558424,0.0005161501848558424,3.0505655321841423
2.20045018,6.13374424,2.26526642,-4.9480176,4.30828484e-09,375.98703,0.0238141026,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198085,6.899002199591969,1.2263521882240274,1.2362433507523722,0.9412632976975239,0.3376735174803946,0.9445571829622091,0.328346963004831,6.516502082896561,-0.013160075228840737,19.858002992405158,217.61483951425748,0.5478563767509,0.0920072931597,1.7830579875713386,0.023534969707170127,0.0006567842699845753,0.0169198085,0.01743676,-0.0005169510463991153,0.0005169510463991153,3.055300811286146
2.14128923,6.13374424,2.07877326,-4.44184303,4.30830038e-09,375.98703,0.0720218047,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198699,6.821234216381828,1.23492364252688,1.2611200661203825,0.9441230383657476,0.32959321659741264,0.9524322794555005,0.3047503126351135,6.496763653408301,-0.01181381982746017,60.05723739726475,217.61483951425748,0.5478563767509,0.0920072931597,1.6941177957701177,0.06954640264697495,0.0006567842699845753,0.0169198699,0.017362924,-0.00044305439268360267,0.00044305439268360267,2.6185449136190893
2.13749528,6.13374424,2.03421021,-4.39646816,4.30830527e-09,375.987,0.0982515141,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198886,6.806593542457469,1.2354750932178054,1.2672997766613083,0.9443046492106565,0.32907252920767927,0.9542973501125351,0.2988587752905935,6.495514180860162,-0.011693138751826709,81.92955635481883,217.61483951425748,0.5478563767509,0.0920072931597,1.6857446951454098,0.09371938252065042,0.0006567842699845753,0.0169198886,0.017353892,-0.0004340037263549819,0.0004340037263549819,2.565050731653939
2.09721088,6.13374424,2.06612611,-4.59686089,4.30829639e-09,375.98703,0.0536141805,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.016919855,6.8036746673652235,1.241343466759909,1.2622457629496822,0.9462194988061321,0.3235253623428496,0.9527747323858464,0.30367796977568,6.482369310439166,-0.012226115592013212,44.70756570958714,217.61483951425748,0.5478563767509,0.0920072931597,1.722205885214069,0.05222633044899623,0.0006567842699845753,0.016919855,0.017361764,-0.0004419088647556295,0.0004419088647556295,2.6117769019268295
2.09897804,6.13374424,2.10543513,-4.86910772,4.3082875e-09,375.98703,0.0295481142,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198178,6.816258819966679,1.2410855404261198,1.2567766128984168,0.9461360216223644,0.32376940650500746,0.9510996308077881,0.3088842700386167,6.482941247160538,-0.012950201287184023,24.639456294419816,217.61483951425748,0.5478563767509,0.0920072931597,1.7697026154714883,0.029119981896308707,0.0006567842699845753,0.0169198178,0.01740491,-0.0004850923769924159,0.0004850923769924159,2.8670070960441776
2.14584017,6.13374424,2.11703968,-4.90111589,4.30829239e-09,375.98703,0.0483431034,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198383,6.834420637011839,1.2342624433311586,1.2558542512092314,0.943904905233984,0.3302173978990565,0.9508143232566164,0.3097613963844794,6.498265032831364,-0.013035332335452227,40.31214226730307,217.61483951425748,0.5478563767509,0.0920072931597,1.775141466926418,0.04721092105930875,0.0006567842699845753,0.0169198383,0.01743597,-0.0005161314848558425,0.0005161314848558425,3.0504516395132337
3.22058129,5.61774445,2.17818117,-4.23896694,4.30830571e-09,375.987,0.115795083,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198904,6.831959437844054,1.050250173637338,1.246309619363394,0.8675476776069606,0.4973540258998304,0.9478145003960395,0.3188223217389366,6.475430221306061,-0.01127423804516448,96.55871326932989,217.61483951425748,0.5478563767509,0.0920072931597,1.6561243300415989,0.10956722971587103,0.0006567842699845753,0.0169198904,0.017389122,-0.00046923199670753646,0.00046923199670753646,2.773256714947775
