X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-18.9875526,12.597271,-4.89599085,0.00000000109,0.00439849786
-18.9232349,12.6049995,-4.89599085,0.00000000103,0.00415599961
-18.9232349,12.6049995,-4.95990229,0.00000000118,0.00473231886
-19.5562363,12.5761013,-5.98227119,0.00000000217,0.00872096619
-19.5562363,12.5761013,-5.91835976,0.00000000214,0.00858524806
-19.4892349,12.5761013,-5.91835976,0.00000000217,0.00870403652
-19.4892349,12.5761013,-5.98227119,0.0000000022,0.00883261049
-18.2162361,12.5761013,-6.23786354,0.00000000201,0.0080644994
-18.2162361,12.5761013,-6.1739521,0.00000000193,0.00774149904
-18.1492348,12.5761013,-6.1739521,0.00000000202,0.00809729897
-18.1492348,12.5761013,-6.23786354,0.00000000204,0.0081940617
-18.0286198,12.2416391,-10.2635365,0.00000000358,0.01438933359
-18.0286198,12.2416391,-10.346241,0.00000000358,0.01438930683
-17.9647236,12.2416391,-10.346241,0.00000000358,0.01438903747
-17.9647236,12.2416391,-10.2635365,0.00000000358,0.01438897769
-18.6037312,12.6049995,-5.5988555,0.00000000277,0.01113216974
-18.6037312,12.6049995,-5.53497124,0.00000000267,0.01074349709
-18.539835,12.6049995,-5.53497124,0.0000000024,0.0096509762
-18.539835,12.6049995,-5.5988555,0.0000000026,0.01042646165
-19.7532349,12.5761013,-5.34326315,0.00000000169,0.00679325924
-19.7532349,12.5761013,-5.27937889,0.00000000166,0.00666854907
-19.6905537,12.5848904,-5.27937889,0.00000000174,0.0069782075
-19.6905537,12.5848904,-5.34326315,0.00000000178,0.00715494471
-18.156435,12.2416391,-9.68843937,0.00000000358,0.01437941435
-18.156435,12.2416391,-9.62455559,0.00000000358,0.01437812359
-18.2203312,12.2416391,-9.62455559,0.00000000358,0.0143788363
-18.2203312,12.2416391,-9.68843937,0.00000000358,0.01438011814
-18.3469486,12.258604,-9.04948616,0.00000000357,0.01436164173
-18.3469486,12.258604,-8.98557568,0.00000000357,0.01435787652
-18.411478,12.2614508,-8.98557568,0.00000000357,0.01435772041
-18.411478,12.2614508,-9.04948616,0.00000000357,0.01436156504
-20.1373196,12.6049995,-10.1996241,0.00000000358,0.01437844739
-20.1373196,12.6049995,-10.2635365,0.00000000358,0.01437868557
-20.1725159,12.6049995,-10.2635365,0.00000000358,0.01437885237
-20.1725159,12.6049995,-10.1996241,0.00000000358,0.01437872928
-18.4102535,12.5883722,-5.5988555,0.00000000172,0.00691000813
-18.4102535,12.5883722,-5.53497124,0.00000000161,0.00647977582
-18.350235,12.5761013,-5.53497124,0.00000000159,0.00638754143
-18.350235,12.5761013,-5.5988555,0.00000000157,0.00630121845
-17.389719,12.2520218,-5.34326315,0.00000000317,0.01271941545
-17.389719,12.2520218,-5.40717506,0.00000000318,0.01278445618
-17.354372,12.2416391,-5.40717506,0.00000000317,0.01275027398
-17.354372,12.2416391,-5.34326315,0.00000000316,0.01268076601
-19.9456196,12.6049995,-4.70430994,0.00000000192,0.00772545069
-19.9456196,12.6049995,-4.6403985,0.00000000204,0.00818940979
-19.881712,12.6049995,-4.6403985,0.00000000198,0.00797357046
-19.881712,12.6049995,-4.70430994,0.0000000019,0.00763400348
-18.7954197,12.6049995,-4.95990229,0.00000000162,0.00651087029
-18.7954197,12.6049995,-4.89599085,0.0000000015,0.00601705662
-18.7315235,12.6049995,-4.89599085,0.00000000162,0.00649983288
-18.7315235,12.6049995,-4.95990229,0.0000000018,0.00724297593
-20.0095158,12.6049995,-10.2635365,0.00000000358,0.01437756519
-20.0095158,12.6049995,-10.1996241,0.00000000358,0.01437690864
-19.9456196,12.6049995,-10.1996241,0.00000000358,0.01437629761
-19.9456196,12.6049995,-10.2635365,0.00000000358,0.01437708082
-18.5442352,12.271101,-8.41042423,0.00000000356,0.01429461895
-18.5442352,12.271101,-8.3465395,0.00000000356,0.01428328763
