X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-17.3896351,12.6049995,-8.72998333,0.00000000347,0.013927093
-17.3896351,12.6049995,-8.79389477,0.00000000347,0.013927096
-18.0286198,12.2416391,-6.68519068,0.00000000347,0.013927096
-18.0286198,12.2416391,-6.74910259,0.00000000347,0.013927095
-17.9647236,12.2416391,-6.74910259,0.00000000347,0.013927094
-17.9647236,12.2416391,-6.68519068,0.00000000347,0.013927095
-18.2162361,12.5761013,-7.51587915,0.00000000347,0.013927087
-18.2162361,12.5761013,-7.45196772,0.00000000347,0.013927088
-18.1492348,12.5761013,-7.45196772,0.00000000347,0.01392709
-18.1492348,12.5761013,-7.51587915,0.00000000347,0.013927089
-18.3469486,12.258605,-6.11004019,0.00000000347,0.013927088
-18.3469486,12.258605,-6.04615545,0.00000000347,0.013927087
-18.411478,12.2614508,-6.04615545,0.00000000347,0.013927085
-18.411478,12.2614508,-6.11004019,0.00000000347,0.013927085
-17.8407364,12.5761013,-8.15483189,0.00000000347,0.013927092
-17.8407364,12.5761013,-8.09094715,0.00000000347,0.013927093
-17.773735,12.5761013,-8.09094715,0.00000000347,0.013927096
-17.773735,12.5761013,-8.15483189,0.00000000347,0.013927095
-18.7315483,12.2647734,-5.47108698,0.00000000347,0.013927083
-18.7315483,12.2647734,-5.40717506,0.00000000347,0.013927083
-18.7857361,12.271101,-5.40717506,0.00000000347,0.01392708
-18.7857361,12.271101,-5.47108698,0.00000000347,0.01392708
-19.3705196,12.2416391,-6.42954397,0.00000000347,0.013927096
-19.3705196,12.2416391,-6.49345541,0.00000000347,0.013927096
-19.306612,12.2416391,-6.49345541,0.00000000347,0.013927096
-19.306612,12.2416391,-6.42954397,0.00000000347,0.013927095
-18.2203312,12.2416391,-6.04615545,0.00000000347,0.013927091
-18.2203312,12.2416391,-6.11004019,0.00000000347,0.013927091
-18.156435,12.2416391,-6.11004019,0.00000000347,0.013927095
-18.156435,12.2416391,-6.04615545,0.00000000347,0.013927096
-17.6438637,12.5888662,-8.15483189,0.00000000347,0.013927099
-17.6438637,12.5888662,-8.09094715,0.00000000347,0.013927098
-17.6121159,12.5962973,-8.09094715,0.00000000347,0.013927096
-17.6121159,12.5962973,-8.15483189,0.00000000347,0.013927096
-18.7954197,12.6049995,-8.53824806,0.00000000347,0.013927116
-18.7954197,12.6049995,-8.47433662,0.00000000347,0.013927116
-18.7315235,12.6049995,-8.47433662,0.00000000347,0.013927116
-18.7315235,12.6049995,-8.53824806,0.00000000347,0.013927116
-20.1725159,12.2416391,-8.3465395,0.00000000347,0.013927075
-20.1725159,12.2416391,-8.28265572,0.00000000347,0.013927068
-20.1725159,12.3274698,-8.28265572,0.00000000347,0.013927076
-20.1725159,12.3274698,-8.3465395,0.00000000347,0.013927082
-18.5442352,12.271101,-5.47108698,0.00000000347,0.013927076
-18.5442352,12.271101,-5.40717506,0.00000000347,0.013927076
-18.6035748,12.2643738,-5.40717506,0.00000000347,0.013927076
-18.6035748,12.2643738,-5.47108698,0.00000000347,0.013927076
-18.4102535,12.5883722,-6.87687111,0.00000000347,0.013927087
-18.4102535,12.5883722,-6.81298685,0.00000000347,0.013927088
-18.350235,12.5761013,-6.81298685,0.00000000347,0.013927076
-18.350235,12.5761013,-6.87687111,0.00000000347,0.013927076
-18.9871311,12.2416391,-4.76819468,0.00000000347,0.013927094
-18.9871311,12.2416391,-4.83207893,0.00000000347,0.013927093
-18.9232349,12.2416391,-4.83207893,0.00000000347,0.013927089
-18.9232349,12.2416391,-4.76819468,0.00000000347,0.013927093
-18.028635,12.5822058,-7.51587915,0.00000000347,0.01392709
-18.028635,12.5822058,-7.45196772,0.00000000347,0.013927092
-17.9747353,12.5761013,-7.45196772,0.00000000347,0.013927087
-17.9747353,12.5761013,-7.51587915,0.00000000347,0.013927086
-18.4114723,12.2614403,-5.40717506,0.00000000347,0.013927085
-18.4114761,12.2614479,-5.47108698,0.00000000347,0.013927085
-18.3469486,12.258605,-5.47108698,0.00000000347,0.013927088
-18.3469524,12.2586117,-5.40717506,0.00000000347,0.013927088
-19.5622196,12.2416391,-5.79056358,0.00000000347,0.013927095
-19.5622196,12.2416391,-5.85444784,0.00000000347,0.013927096
-19.4983234,12.2416391,-5.85444784,0.00000000347,0.013927096
-19.4983234,12.2416391,-5.79056358,0.00000000347,0.013927096
-17.8407364,12.5761013,-7.51587915,0.00000000347,0.013927086
-17.8407364,12.5761013,-7.45196772,0.00000000347,0.013927085
-17.773735,12.5761013,-7.45196772,0.00000000347,0.013927087
-17.773735,12.5761013,-7.51587915,0.00000000347,0.013927087
-20.1373196,12.2416391,-10.0718555,0.00000000347,0.013927123
-20.1725159,12.2416391,-10.0718555,0.00000000347,0.013927121
-20.1725159,12.2416391,-10.1357403,0.00000000347,0.013927123
